status;finalidade;tipo;dormitorios;quartos;cidade;cep;endereco;numero;complemento;bairro;estado;metragem;areaterreno;area_total;area_util;garagem;idade;condominio;valorvenda;iptu;promocao;dataregistro;condominiofechado;zoneamento;ImovelEntregue;datacadastro;dataupdate;Andar;valor_total
Disponível;Residencial;Sobrado;3;2;Curitiba;82630130;Rua Arcésio Correia Lima;205;Sob 02;Atuba;PR;163.43;233.4;163.43;163.43;4;20.0;;585000.0;1267.81;N;2023-09-27T00:10:26.800;N;2;0;2023-08-22T08:21:56.883;;0;586267.81
Disponível;Residencial;Sobrado;3;2;Curitiba;82540030;Rua Estados Unidos;2201;SOBRADO 02;Boa Vista;PR;139.06;165.0;139.06;139.06;3;0.0;;900000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-3;0;2023-09-14T16:20:37.693;;0;900000.0
Disponível;Residencial;Sobrado;3;0;Curitiba;80320270;Rua Parintins;338;Casa 01;Vila Izabel;PR;195.74;120.44;195.74;195.74;2;1.0;Condomínio Residêncial Interlakes;1650000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR4;0;2022-07-26T15:05:35.680;;0;1650000.0
Disponível;Residencial;Casa;3;0;Curitiba;80320270;Rua Parintins;338;Sobrado 01;Vila Izabel;PR;195.74;120.44;195.74;195.74;2;1.0;Condomínio Residencial Interlakes;1650000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR4;0;2022-07-26T16:09:25.630;;0;1650100.0
Disponível;Residencial;Sobrado;4;3;Curitiba;80210090;Rua Ernesto De Araújo;210;;Jardim Botânico;PR;237.53;552.0;237.53;237.53;2;45.0;;970000.0;0.0;N;2023-09-27T00:10:26.800;N;ZUM.3;0;2023-09-01T10:45:01.430;;0;970000.0
Disponível;Residencial;Casa;3;2;Curitiba;82650505;Rua Fernando de Noronha;3403;;Boa Vista;PR;340.0;511.2;340.0;340.0;4;6.0;;1200000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2021-01-20T10:52:17.923;;0;1200000.0
Disponível;Residencial;Casa;3;3;Curitiba;80730240;Rua Bernardo Staviski;188;;Campina Do Siqueira;PR;505.0;663.58;505.0;505.0;6;2.0;;1790000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR1;0;2021-09-22T16:59:50.180;;0;1790000.0
Disponível;Residencial;Sobrado;3;3;Curitiba;82970030;Rua Jornalista Paulino De Almeida;336;;Cajuru;PR;290.0;300.0;290.0;290.0;4;24.0;;820000.0;509.82;N;2023-09-27T00:10:26.800;N;ZR-2;0;2023-08-16T13:42:04.177;;0;820509.82
Disponível;Comercial/Residencial;Casa;3;2;Curitiba;80620440;Rua Doutor Raul Carneiro Filho;166;;Água Verde;PR;204.8;340.03;204.8;204.8;4;23.0;;1170000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR-3;0;2023-09-14T08:43:16.077;;0;1170000.0
Disponível;Residencial;Casa;5;4;Curitiba;81670380;Rua Antônio Schiebel;2149;CASA ;Boqueirão;PR;295.32;783.75;295.32;295.32;5;25.0;Não;1450000.0;3172.9;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-05-22T10:39:20.637;;0;1453172.9
Disponível;Residencial;Sobrado;4;3;Curitiba;82110100;Rua João Bonatto;165;;Pilarzinho;PR;118.88;164.34;118.88;118.88;2;18.0;;745000.0;990.21;N;2023-09-27T00:10:26.800;N;ZR2;0;2023-09-10T18:33:06.223;;0;745990.21
Disponível;Residencial;Sobrado;3;2;Curitiba;81650270;Rua Tenente Tito Teixeira De Castro;1972;;Boqueirão;PR;122.98;142.26;122.98;122.98;2;23.0;;578000.0;0.0;N;2023-09-27T00:10:26.800;N;zr;0;2023-07-21T16:20:14.113;;0;578000.0
Disponível;Residencial;Casa;3;2;Curitiba;81670430;Rua Tenente Tito Teixeira De Castro;2417;casa;Boqueirão;PR;182.84;264.6;182.84;182.84;4;12.0;;840000.0;3810.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-09-21T16:46:01.350;;0;843810.0
Disponível;Residencial;Sobrado;3;2;Curitiba;82700520;Rua Das Mangueiras;165;SOBRADO 01;Barreirinha;PR;169.95;114.83;169.95;169.95;3;10.0;Residencial Canaã;915000.0;0.0;N;2023-09-27T00:10:26.800;N;ZR;0;2023-09-15T15:41:56.167;;0;915000.0
Disponível;Comercial/Residencial;Casa;7;7;Curitiba;80520100;Rua Coronel Agostinho Macedo;65;;Centro Cívico;PR;265.9;258.0;265.9;265.9;4;64.0;;899000.0;0.0;N;2023-09-27T00:10:26.800;N;zcc.4;0;2023-05-18T12:34:18.923;;0;899000.0
